,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,height 0,height 1,height 2,height 3,width 0,width 1,width 2,width 3,prominence 0,prominence 1,prominence 2,prominence 3,second harmonics,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,freq 3,height 0,height 1,height 2,height 3,width 0,width 1,width 2,width 3,prominence 0,prominence 1,prominence 2,prominence 3,second harmonics,target
10,23,8,11.940370370370374,0.9274074074074076,6.0281481481481505,1.3911111111111114,0.005225436803385645,0.0018128561096834,0.0017379042408270386,0.0015274692304867252,1.406704824609207,2.68379900113273,1.4209166475134154,4.544926864562941,0.00520546354152428,0.0017906339421692183,0.00162561366539088,0.0010577914237099345,1,13,2,11.851851851851851,7.407407407407407,10.370370370370368,9.002849002849002,5.891806062908657,2.5586689786580457,2.4884014494154068,1.9389955560036625,2.844980908822592,2.5630773830047175,4.570550279715263,2.0270582156710475,5.857605213832762,2.398579408978695,2.159725871094974,1.3881687370796456,0,1.0
11,19,6,11.940370370370374,0.9274074074074076,1.3911111111111114,1.6229629629629632,0.005198831891752101,0.0029455229961486322,0.0028281538102455602,0.0023538014827646256,1.3767269703152891,2.4706596678082917,1.229050791420784,0.9558324965675684,0.005176869782611045,0.0028740992282883333,0.0018416130136373172,0.000788668737243758,0,20,6,8.433048433048434,7.407407407407407,11.965811965811966,9.002849002849002,3.564295822282602,2.9418788455417206,2.9217677737917582,2.811504683822976,2.1309688704512695,2.3412109511761727,2.653560954973983,2.1344747564427706,3.501452298043467,2.4194338483448767,2.8910101399132504,2.2262862986245455,0,1.0
12,33,21,4.057407407407409,2.550370370370371,11.824444444444447,3.7096296296296303,0.006315650846802815,0.0059214864688431155,0.005546925433748402,0.00501959749112085,5.118465166213742,4.272014770957284,2.048105059823399,0.9067624040200819,0.006036280943911017,0.004260329531794449,0.005290315123119059,0.001322674467750801,0,6,1,11.851851851851851,10.370370370370368,13.333333333333336,12.535612535612536,8.262071291729228,2.2043362862147027,1.9493230731789373,1.5501628330384976,2.691714181179293,3.1285919721720603,3.4024264628894656,0.890925171175823,8.203705542809777,1.8766495467163853,1.4078090806923123,0.5355349378693846,0,1.0
13,2,1,8.199596972377865,16.39919394475573,8.599577312493857,7.699621547232872,0.035416476510030534,0.012501971681661127,0.004942769233467869,0.004920004531756692,1.3738939335367917,3.7415705023765042,1.0018084245840981,2.1323725108581613,0.03529150915319246,0.012412539214993775,0.0028330746790114565,0.0038267776681569117,1,1,1,9.633343163275336,19.266686326550676,9.928241423375603,0.7863953602673744,11.90710262960352,3.0578874842895005,1.5449957069952411,0.9788438032909944,1.4372135833969253,2.0408354281097445,2.349623610870694,9.20780131963799,11.875595331616811,3.0266438338807955,1.1014085037060812,0.8793138365567159,1,1.0
14,5,1,8.199596972377865,16.39919394475573,8.599577312493857,0.7999606802319867,0.05517619960891559,0.018413153460554086,0.007639353781976663,0.0065240332244339535,1.385164559275907,3.6502856811309243,1.0059237547136775,1.6327017899965526,0.05489856369400736,0.01819366437265495,0.004142287220685622,0.006174763523629479,1,2,1,9.633343163275336,19.266686326550676,9.928241423375603,8.945247223041385,10.93583356696894,2.977945934559308,1.308334015692763,0.9746151912652612,1.4316250105122208,2.015064554897606,2.6321053986517597,1.9395492023413254,10.916855026722097,2.9740510751387093,0.8242329027016517,0.771927774770841,1,1.0
15,5,1,8.199596972377865,16.39919394475573,7.899611717290869,8.599577312493857,0.051742808330519766,0.019237905530229273,0.012324550849946662,0.0076200471345902404,1.4173421123986998,3.5951844304912015,0.5704452351314728,1.1387639262509168,0.05165258601921884,0.019162485464599838,0.0013905074736384748,0.004911230907346298,1,2,1,9.633343163275336,19.266686326550676,9.928241423375603,1.3761918804679052,10.292130755587467,2.0349224498968606,1.3033606687177923,0.8426025724860676,1.4521476019585435,1.8894551182363273,3.0526517824651336,13.1800909064409,10.238410144160884,2.029297956425078,1.0363910686964313,0.7314828047235243,1,1.0
16,6,2,8.199596972377865,16.39919394475573,7.899611717290869,4.0997984861889325,0.050339269164792484,0.017751722296190542,0.011920073798539996,0.009439009414017804,1.425947560104774,3.67978655602289,0.5996559302147517,1.3312717212949323,0.05012801575070768,0.017583473047035166,0.001860594028697116,0.008861182704108178,1,1,1,9.633343163275336,9.928241423375603,19.266686326550676,0.8846947803007963,9.199879900402662,1.1273180285580011,1.0998733053646377,0.9324357480252532,1.4481678916903888,1.9795053238756282,2.109902050884841,11.833182799057525,9.194017024941363,0.615220615090696,1.085231848297603,0.8125861158962231,1,1.0
17,9,4,8.199596972377865,16.39919394475573,7.999606802319867,7.199646122087881,0.02872123938599955,0.02512915188071637,0.009973189427752641,0.0058694476202709655,1.2529077713043364,3.3120509220142935,1.1685753899949702,1.4159101180985658,0.028449280783723142,0.024880392557726068,0.004102364631076786,0.0017097015063815774,1,2,1,9.633343163275336,19.266686326550676,9.82994200334218,9.043546643074807,14.790234117874679,3.4800329251211637,2.0594318912779515,0.9143849675881838,1.4236513225561254,2.0757226666584643,2.5328147097628033,2.3313189632225004,14.732741484344093,3.472853274523971,1.1589469392505687,0.6813875976553847,1,1.0
18,13,4,8.199596972377865,7.899611717290869,1.2999361053769785,0.8999557652609851,0.01905729589731364,0.005806198301810879,0.005291523872052175,0.004651848635169109,1.4778280863355064,0.9164100512172979,6.056118837147094,3.554259467912517,0.01891678557464801,0.002701444130735529,0.00431222024762818,0.0016100808187570073,0,7,2,9.633343163275336,19.266686326550676,2.1625872407352795,1.5727907205347489,5.69307444658046,5.383583653142441,1.3040161661452243,0.9424437499724484,1.4274063307467628,1.967098355873759,2.2964077565203205,3.785470175775222,5.671715036677818,5.369318160828281,1.1879223759521624,0.4170348381625798,1,1.0
19,10,2,8.199596972377865,0.6999655952029884,1.19994102034798,0.9999508502899834,0.03168187352771465,0.029230312682341324,0.029059832876836562,0.028571646670473308,1.509281336759173,19.589357418705923,1.6435406032404583,0.8735178363121108,0.02933477231464866,0.026107876266842585,0.002093323308518278,0.0011990946747624624,0,1,1,9.633343163275336,9.82994200334218,19.266686326550676,9.043546643074807,10.401039914531966,1.367166819254551,0.8268862128857377,0.8207363092044745,1.4335954729667293,2.616142711126898,1.9895181259753372,2.412171200331457,10.330620276784787,0.9349115067194849,0.8188048508703372,0.48302061533535584,1,1.0
20,4,2,11.9994102034798,5.9997051017399015,17.999115305219703,2.39988204069596,0.02021107822550797,0.00421232986195889,0.0020754528197134262,0.001916874636765718,1.215173937399868,1.3047406729073927,1.397358506286679,2.159593825589642,0.020191800055231468,0.004188114126265079,0.0020670367914911417,0.0017383173857525329,1,15,1,11.992529244077462,17.595596185982505,19.168386906517245,17.89049444608277,8.768621009225622,2.3386777349852927,2.030703886117277,1.867958586790116,1.9386983141051957,4.631655723009061,4.051253499458994,0.6207482878759834,8.759583747648527,2.196445332393578,1.492439002523795,0.21020590936525574,0,1.0
21,3,3,11.9994102034798,5.9997051017399015,17.999115305219703,2.1998918706379635,0.00886748913844313,0.005086383563633142,0.0016007373557655597,0.0007654723141364327,1.2176694892861804,1.4318224312670864,1.3131149041335561,4.501396523949193,0.008862338848189186,0.0050284622938631144,0.001555293794365856,0.0006989744614663212,1,12,5,11.992529244077462,5.996264622038731,1.3761918804679052,7.07755824240637,10.115124590779644,4.513879431135424,2.0826173199281435,2.023034082231084,1.8113100819883101,1.3159765552612015,2.5784620566417384,1.0786072251052872,10.090555325626825,4.410244282964017,2.017096052066113,1.5649077654288956,1,1.0
22,3,3,11.9994102034798,5.9997051017399015,17.999115305219703,1.4999262754349751,0.020392450764583958,0.012161080374848634,0.003386879821124167,0.003105903514925439,1.1984988125606009,1.214136104040712,1.2959275456786088,5.391502061369113,0.020355847344380573,0.01205958957602722,0.003354735906415599,0.0029364559978413136,1,1,1,11.992529244077462,11.697630983977197,11.206133883810086,12.582325764277993,16.61135360403044,2.5776727063410045,1.482395262543433,1.2000759073799527,1.7214184155649122,2.5594117194071515,1.247742411707236,2.2058214643061973,16.56762699746353,2.2204385482168507,0.802147641636067,0.6548259182016162,0,1.0
23,7,4,11.9994102034798,5.9997051017399015,2.099896785608965,1.6999164454929718,0.014157471358971987,0.006052418229518251,0.002952186516954505,0.002701199771861927,1.1879792834356095,1.3308383696224482,1.4560298916754455,1.2593379569944627,0.014081313713794496,0.005962671230805266,0.002839887690191341,0.0022205839533238165,1,7,3,11.992529244077462,1.3761918804679052,5.996264622038731,11.697630983977197,11.354371409258905,5.412572093548728,2.821952823331328,2.0654865083409777,1.6902965587701715,1.4565434480455757,1.3509488572452568,2.226956969455756,11.35194332172732,5.3498151705398085,2.771229881893771,1.7518243023296405,1,1.0
24,20,4,11.9994102034798,5.099749336478915,2.899857465840952,5.9997051017399015,0.012260411265541624,0.0023184663891006657,0.002283701550178614,0.0021228172261042407,1.3400043728220368,1.4097124765935192,1.5055523514375722,1.5625966900358108,0.012254000061446104,0.002276116810162985,0.002059081227041914,0.001601059373903268,1,2,1,11.992529244077462,11.697630983977197,5.996264622038731,12.680625184311412,16.217370955892992,2.488292245528579,1.7129466222176404,1.16394692707644,1.6765751197273744,2.683939826785064,1.3873158668223908,1.5477875709283921,16.177224882853416,2.080649472967342,1.6388799470298292,0.33491343840205345,1,1.0
25,11,2,11.9994102034798,5.9997051017399015,3.5998230610439403,5.299739506536913,0.010604777018627585,0.0024531563283775185,0.002378512511912604,0.0017076916170697294,1.2497081659323896,1.6322073916048367,3.021321702709166,1.798196633933273,0.010572607706685104,0.0023936891954448045,0.00217563377207153,0.001231467411636121,1,3,2,11.992529244077462,5.996264622038731,11.697630983977197,6.979258822372946,13.309743066299006,4.436187067086776,2.1025077776727152,1.5075714180933493,1.6533677143609253,1.3509201263569182,2.7768822183994786,2.187657178666356,13.267576816955195,4.392127900978421,1.9222529348971038,1.272843820354407,1,1.0
26,3,3,5.9997051017399015,11.9994102034798,17.999115305219703,12.399390543595796,0.015234759759520884,0.014749799972030376,0.008715557646439645,0.0011116281015659997,1.0808556795324549,1.2197757998536645,1.3632021339660128,0.6849153575651457,0.015200135373415828,0.014715713736889144,0.00867070571453944,0.00023019020328457354,1,2,2,11.992529244077462,5.996264622038731,11.697630983977197,17.988793866116193,12.181741690529137,7.760048885972457,1.8613730505020756,1.4092692372291526,1.7128667444848276,1.328642616812452,2.394599285862782,2.156364843787287,12.144086952524543,7.695117726414362,1.5774298624506093,1.376477013809152,1,1.0
27,13,4,9.811103650347944,0.9935294835795386,19.622207300695887,0.745147112684654,0.015301059938744706,0.011159131979840654,0.007388377473751394,0.0073458025653150485,1.0651609448493389,3.640938673909168,1.3659026451938132,0.6450377230487838,0.015235961000830248,0.010854540690884954,0.007344269919814104,0.0013144416595646585,1,40,30,1.83127823220608,6.470516420461483,4.0288121108533765,3.5404712489317536,3.8995698925901783,2.6305061643183905,2.2548121009528788,2.1972705309673297,1.1938731141200805,1.3804548806624268,1.0461342332170354,1.9604529318379917,3.6202719433141164,2.3485957816880125,1.5766791539903002,1.5122783380933993,1,1.0
28,20,13,9.811103650347944,0.9935294835795386,0.6209559272372116,1.862867781711635,0.01974699079491705,0.018751993595811527,0.014923841032099204,0.013947595055059287,1.1361760349899868,6.229005897536012,2.4937029659717767,2.8211951916947644,0.01937350691388949,0.016769167445328755,0.0037582908051680807,0.005060948871430951,0,26,12,9.766817238432424,1.3429373702844585,1.83127823220608,0.7325112928824319,4.6386495490245965,2.115488798314549,2.0779753100142466,1.8806834351183856,2.4796027692371325,1.2821503773090033,1.0655512742583468,4.1042301216787385,4.588829386279417,1.8627879238009812,1.558500782666489,1.3298878385029005,0,1.0
29,9,6,9.811103650347944,1.2419118544744232,19.622207300695887,2.1112501526065195,0.018959460186775384,0.008304281538629124,0.008228888938261757,0.007653516377025799,1.1226024784209585,1.6174067730695096,1.3038240888622,1.259956771363541,0.018864040978839633,0.007625497755645736,0.008178684841084671,0.0066174365941442295,1,43,28,1.83127823220608,6.104260774020267,1.3429373702844585,4.150897326333782,3.528362799102525,2.5674576577209334,2.3772625187159693,2.3535652157971234,1.3284451175747058,1.3992979870583042,1.0650023696433255,1.690111944654447,3.5084997995176392,2.2551686495709715,1.6096498449279557,1.8693722369610022,0,1.0
30,11,7,9.811103650347944,19.622207300695887,0.745147112684654,2.1112501526065195,0.020061105240663103,0.011241538400570314,0.007502751447643868,0.006126566113746103,1.0978695746930924,1.3733115171145869,1.405521646884912,1.1865163159475323,0.019901356804512632,0.011194886984719253,0.007096771215542563,0.005183984283065976,1,14,6,9.766817238432424,1.3429373702844585,19.655719692345254,1.83127823220608,7.047977643348003,1.9668444512616987,1.8677309819538912,1.58029336891847,2.3713234131356273,1.4827552273488056,1.3620488433295463,1.079594071498141,7.032782530086599,1.7839788281218112,1.8365761721854503,1.0448599784389572,1,1.0
31,5,3,9.811103650347944,19.622207300695887,0.9935294835795386,1.862867781711635,0.0137149793753614,0.0068913775316679785,0.006122873351090854,0.004124796076806232,1.1194920803026491,1.3829418458952318,2.5136384121586675,3.998315770033285,0.013644611430887712,0.006835550225780338,0.005653687584649333,0.002885776203825359,1,45,34,1.83127823220608,1.3429373702844585,0.8545965083628372,4.517152972774998,2.63097669411236,2.552131626334325,2.0948412178550058,2.0073006359949144,1.2990010321864034,0.8705135782164053,0.9844634873172984,1.2256611018406218,2.44614691257166,1.4877834446880454,1.6413202502732394,1.7875187611521266,0,1.0
32,2,2,9.811103650347944,19.622207300695887,0.9935294835795386,1.2419118544744232,0.024507575980615637,0.01242920122653939,0.005245022384474844,0.004060077018224417,1.1290826216820875,1.3261726719464662,2.634033336393964,1.4897852713798798,0.02444724055567481,0.012400401572974062,0.004890956601359738,0.0014969623764743293,1,26,14,9.766817238432424,7.6913685752655345,7.935539006226345,6.714686851422293,6.387607042996148,2.584783049501424,2.0926166872607066,1.9958586060945973,2.15732587142557,1.1821598189727283,0.8587740437935452,1.7510370794819323,6.219498012319009,2.237847837077837,1.209730235319841,1.5435665349866041,0,1.0
33,8,3,9.811103650347944,4.967647417897694,19.622207300695887,14.778751068245635,0.025298780547276984,0.016693198245698083,0.007251702069767423,0.006840011154544385,1.1579795374265842,2.422655557049154,1.3043061095985138,2.0539609165447246,0.025176371630065385,0.01644515213699249,0.007193395491740661,0.006754866830114826,1,4,4,9.766817238432424,4.883408619216213,19.655719692345254,9.400561591991211,9.886818604777538,8.858409981384082,4.620956593318364,1.6877612646400464,2.2675181619570566,1.3429378017751503,1.1272730607866492,0.5974124294369574,9.848131718257706,8.654138481367307,4.542744239548875,0.11023158791894061,1,1.0
34,1,1,9.811103650347944,14.778751068245635,4.967647417897694,6.7063240141618845,0.07164140138450198,0.007565963769034154,0.005354204525065031,0.005155363418516379,1.1322695662580315,1.99782740071538,1.7397845013009317,1.2986769207898945,0.07152424210477593,0.007453833167791702,0.005234284918298642,0.004812070016503118,1,8,5,9.766817238432424,7.935539006226345,19.655719692345254,4.883408619216213,8.996228051809792,2.3503007232904043,2.1194366620061804,2.0834945032223184,2.6969867358520787,1.2528488429248696,1.2618418398305664,1.6150668398384482,8.942935263495595,2.044920423600757,2.1167443884517736,2.0202236679777155,1,1.0
35,2,2,9.811103650347944,19.622207300695887,0.9935294835795386,0.6209559272372116,0.16452952295052772,0.1071618769844301,0.03020501894020076,0.022611139313041616,1.1397099547214538,1.3407380641984616,5.289964000888693,0.6209924463858529,0.16410583552332553,0.10714700095189408,0.027345419348463202,0.003689294571052614,1,2,2,9.766817238432424,19.655719692345254,9.034305945549995,10.865584177756071,13.436973262418638,6.0099607363137855,1.1330415326205048,1.0183355816943402,2.4518958223107177,1.13172174323293,0.8540619236607228,0.5308095703514795,13.405035878133745,5.974256811142129,0.5192650311134966,0.01528513021232536,1,1.0
36,9,3,19.622207300695887,9.811103650347944,7.699853497741424,4.843456232450251,0.04877396134443643,0.029552018242223636,0.00908422773900475,0.008319079907031415,1.3122609056694614,1.0723772758698402,1.2409242194121646,2.5006234464805175,0.04862685653342917,0.029212821618458465,0.008441681008459942,0.007744024549848842,1,2,2,9.766817238432424,19.655719692345254,6.22634598950067,10.499328531314855,14.065404726531035,5.255075125885157,1.4239933648415348,1.3840693157601929,2.3280137474304468,1.111449624275025,1.9774277528914936,0.8972743114492232,13.942552690551194,5.226850803216115,1.1996970977722932,0.22275324026492638,1,1.0
37,6,2,9.811103650347944,19.622207300695887,0.9935294835795386,2.1112501526065195,0.017998439414553084,0.013207862952722062,0.0037083134224763096,0.0026368048605890427,1.1077709268320035,1.3489340118405835,3.391785079460041,1.9416145852984137,0.01796117575817748,0.013180472748128948,0.003606112539232561,0.0013118735911063864,1,4,2,9.766817238432424,19.655719692345254,9.400561591991211,10.499328531314855,13.510718516795334,5.231516133105986,2.0145246333397764,1.376124949008679,2.4310343303681066,1.111380602250847,0.5013869563452857,0.9568605611698899,13.502811121500857,5.17258999930442,0.0026960622439919923,0.1733391783186462,1,1.0
38,13,7,10.05948602124283,1.2419118544744232,0.8693382981320963,1.862867781711635,0.004334841912494343,0.0034563583734959365,0.001847590020467066,0.001371050559853641,1.2069027147156817,1.1733993886813057,3.8980021438462504,0.9565945261829327,0.004263205061714811,0.00316491651105669,0.000892150362947684,0.0009699397147676172,0,3,2,10.010987669393236,7.569283359785129,8.05762422170675,7.080942497863507,17.466347416814955,3.9850078521367225,1.4274310419091878,1.2529923096235411,1.338806406275367,1.4673906832960455,1.1045736479447044,0.9345111558645272,17.38858456301743,3.8394500521634862,1.2106717563867253,0.755080249995038,0,1.0
39,15,8,10.05948602124283,2.608014894396289,19.99478085703821,1.7386765962641926,0.004484550580670931,0.0015535409158841805,0.0013732446925211494,0.0013206198826252894,1.2108571672518167,1.3950922665148013,1.5164372186496564,1.389420770641232,0.0044809640349866816,0.0014713673510612503,0.0013600770734088163,0.0011486531923100352,1,16,4,10.010987669393236,7.569283359785129,4.517152972774998,7.2030277133439125,11.243412944982667,3.852439353980294,2.444268598287115,2.018552105103507,1.254462735689799,2.1158977592350894,1.390570638850221,1.061787263370583,11.123158712250405,3.6063644025686115,2.0635326474223024,0.9718131518242026,0,1.0
40,12,6,0.4967647417897693,1.3661030399218657,0.9935294835795386,10.05948602124283,0.02166994539059811,0.021323459151960614,0.020389251602909688,0.016326598746241885,11.920890736145,1.0467407902165249,0.8509860707483652,1.1871694268863422,0.01755386052373671,0.008321583793882849,0.0051764915946474945,0.016215868033995374,1,3,1,10.010987669393236,7.569283359785129,19.89989012330607,17.580271029178363,18.189321488905296,3.0656595520992798,1.368151609450065,1.2960535925982903,1.3405728471497582,1.4085598514770865,1.3216975857659463,1.8306036030759003,18.09773220475813,2.82028092316542,1.3130329647768142,1.1880136606045917,1,1.0
41,13,5,10.05948602124283,0.745147112684654,0.4967647417897693,1.9870589671590773,0.013804120893106463,0.00956374346881012,0.0067242626698724205,0.0053222365334770145,1.193778363072198,1.6839502841297183,0.8361003406830805,1.1354122634783828,0.013673440422913076,0.008353382085751317,0.0021788856767354786,0.003911918651833755,0,22,6,10.010987669393236,4.517152972774998,4.150897326333782,2.685874740568917,7.719291656672312,2.068286390499181,1.8911133104703293,1.7079648562348908,1.379781234260463,1.2937953541435263,1.0813473215207097,1.8740107514218884,7.599912287490569,1.948462734946084,1.4376931050325203,1.5795886397049772,0,1.0
42,11,4,10.05948602124283,1.2419118544744232,1.490294225369308,2.1112501526065195,0.014274159658069243,0.006522476842582386,0.0044239912572583496,0.0043443971636974174,1.1534434832946658,3.9360298434688703,0.6137428458128795,0.8653631824864334,0.014140348989235704,0.0062892924840239174,0.0004659782868384624,0.002201200241018281,0,3,1,10.010987669393236,7.569283359785129,19.89989012330607,10.621413746795263,18.146130746791197,2.5807122823765467,1.5200108941600523,1.2266396392172099,1.3472435930562057,1.3230642663741676,1.2826585438572238,0.5890568302139343,18.10896020998304,2.3410515274370414,1.490771369964546,0.1474755081006689,1,1.0
43,12,5,10.05948602124283,1.2419118544744232,1.7386765962641926,0.6209559272372116,0.011107953593051015,0.005404731688982967,0.0046735485889760715,0.0034257907078062725,1.214866428718807,2.5310373658473964,1.661342234421328,2.766753640736327,0.010897521209959897,0.004772317751349506,0.003148405417756835,0.0019829176693937833,1,8,1,10.010987669393236,7.569283359785129,7.080942497863507,4.517152972774998,12.168165114613107,2.510771207889484,1.9087557492047689,1.5659649758431882,1.3847856040998892,1.6993802789172747,1.390496305509437,4.270382412380215,12.083063983407648,2.322297782925642,1.3501934362868262,1.30390537543089,0,1.0
44,7,2,10.05948602124283,19.99478085703821,1.7386765962641926,2.8563972652911738,0.01000534552315324,0.003062602545198664,0.0018290636144538614,0.001619157092310058,1.2035492420791059,1.4734938228249348,1.6324281551073483,2.9288713142989913,0.009943874591836535,0.003007587585097078,0.0017339797914189307,0.0011444548331941192,1,3,1,10.010987669393236,7.569283359785129,19.89989012330607,9.278476376510804,15.799497532290475,2.15295037163495,1.4386165410308691,1.2613353410884671,1.3834478181540817,1.5751972937256369,1.34702391106768,0.8991180881582466,15.756180154455206,2.0313603807806646,1.4178759301976032,0.498145941132243,1,1.0
45,10,3,10.05948602124283,19.99478085703821,1.2419118544744232,3.601544377975828,0.008312443235243888,0.002920571615905748,0.0023018262453099033,0.0016159213779699294,1.2082710116280424,1.4570324414827098,4.375531655343309,1.3735228812477267,0.008308035268645104,0.0028956621529473785,0.002251333269062757,0.0014620340518556327,1,4,1,10.010987669393236,4.517152972774998,9.278476376510804,1.3429373702844585,14.441183391144389,1.7284763537500225,1.6876615974663167,1.5028015356778661,1.3606208807266569,1.383689262146369,1.640407422637594,2.065873430950459,14.368692153691283,1.609695525165977,1.137693705729847,1.3240581088946113,1,1.0
