,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,Label for OM and EL,target
467,6,1,8.199596972377865,16.39919394475573,7.899611717290869,0.04867308943820788,0.02011870628668913,0.011441101422570226,1.4031330899189385,3.685345405005336,0.5969662529946334,0.04851945697253275,0.019994601893638338,0.0016216022853157396,1,1,0.0
468,3,1,8.199596972377865,16.39919394475573,7.899611717290869,0.0851762353180966,0.03419981667743571,0.019350235646995853,1.4280798253261082,3.700745626288409,0.5169829997706472,0.08502803014060746,0.034140927676050585,0.000524530531560468,1,1,0.0
469,30,12,8.199596972377865,6.199695271797898,3.899808316130936,0.017499831677460196,0.0076743827760594,0.007054004458475979,1.2951446850235442,2.9370666074354546,1.6487276779984157,0.017320296106266068,0.0071558876717827975,0.006172447386119758,0,1,0.0
470,2,1,8.199596972377865,7.899611717290869,16.39919394475573,0.047621821046628834,0.009665496416546638,0.005779207885716388,1.3841053123529434,0.5561415546070236,3.0849714626312164,0.0475222772125648,0.000899247512488063,0.005760111708074797,1,1,0.0
471,3,1,8.199596972377865,7.899611717290869,16.39919394475573,0.0395409574471955,0.008242145912879618,0.007539301002591418,1.3927788672395138,0.5896310469236283,3.753610175778988,0.039336567701851906,0.001154042099830395,0.007442739216284721,1,1,0.0
472,4,1,8.199596972377865,16.39919394475573,7.899611717290869,0.039307485486101405,0.02491936855993909,0.008436277876877781,1.4099796789249979,3.912043211571131,0.5611351272915925,0.03925312406362301,0.024820876470293095,0.0008697815698347653,1,1,0.0
473,6,1,8.199596972377865,16.39919394475573,16.199203774697732,0.05119647520577295,0.02154175381108153,0.017423129301285888,1.3922393132021256,3.610283406084079,0.5036394384801781,0.050967682179809286,0.02146776283608997,6.608736073103472e-05,1,1,0.0
474,3,1,8.199596972377865,16.39919394475573,7.899611717290869,0.0643067579944172,0.02623780940155572,0.013753930551235529,1.4044023152875127,3.716939379469835,0.5145506777871134,0.06422601876863757,0.026222131930651302,0.0003305334039509014,1,1,0.0
475,6,3,8.199596972377865,12.299395458566794,4.0997984861889325,0.035630151733471366,0.011283357716945408,0.008613595886838491,1.2753278335455178,1.8274203281889072,1.1926449804791233,0.03555036774179696,0.010733581826423762,0.008238376320482826,1,1,0.0
476,14,4,8.199596972377865,16.29919885972673,6.299690356826894,0.01852400948667432,0.007170513134967105,0.005381396746645782,1.2735651168733142,3.0176457468205626,2.0342664563309185,0.018512118501093064,0.007075038591956415,0.004739781724163043,1,1,0.0
