,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics ,target
252,22,17,11.824444444444447,9.73777777777778,6.0281481481481505,0.004830319747186112,0.00322143163177595,0.003203363231637995,3.4752703102752776,1.6914080504024724,1.5049990007729903,0.004797618863539158,0.003063242946399362,0.0030832279609447786,1,0.0
253,14,7,0.8114814814814816,1.2751851851851854,1.8548148148148151,0.011228070414887116,0.00734482312661703,0.005224273836919219,7.631812994646318,0.5286857706240813,4.201008240969772,0.011095375700086563,8.342047325033894e-05,0.0011290059488680013,0,0.0
254,9,0,0.8114814814814816,1.2751851851851854,2.2025925925925933,0.023286107907959427,0.016774292101775213,0.013651114309375531,16.835514644802576,0.5175021346162705,4.250135177713471,0.0231651863134008,8.892442503224962e-05,0.0015293092604414527,0,0.0
255,43,27,6.0281481481481505,1.3911111111111114,2.2025925925925933,0.00207977548963978,0.0017437229772875795,0.0017327829738283446,1.5816439878598132,1.3238764107164744,1.1110455690436183,0.0020555637934796937,0.0016616852672193788,0.0015768375546423496,0,0.0
256,40,29,11.824444444444447,3.941481481481482,6.0281481481481505,0.002631303261423964,0.002378363049734496,0.0023690242678617718,2.193978639985417,2.0568830019355673,1.1767133951480986,0.0025125869802791736,0.0022406127675439636,0.0021243711489066044,1,0.0
257,42,31,3.941481481481482,0.6955555555555557,11.824444444444447,0.002369714901738756,0.002321734716063086,0.0022913799528734872,1.9036529012339045,2.6482149914752435,2.2253248338376324,0.0022698544680037403,0.00204141466388561,0.0021936338765310313,0,0.0
258,39,31,3.941481481481482,16.22962962962963,8.810370370370373,0.002508755846297589,0.002414540681485472,0.0023913771045245705,1.8761411197943119,4.181547406348386,2.1310601815934973,0.0024806304812448597,0.0023207560402272315,0.002267136586066032,0,0.0
259,37,24,3.941481481481482,1.1592592592592594,1.5070370370370374,0.001999212363489185,0.0017807573554614587,0.0014462230325006636,2.55724770549309,4.197631391987114,0.8072201177881748,0.001965703465295337,0.001650057328711899,0.00045553564642040415,0,0.0
260,10,3,11.940370370370374,6.0281481481481505,10.665185185185187,0.009919968401025341,0.00430643516890871,0.0016981057955153835,1.425358407022685,1.866778875252784,1.1249945631759886,0.009905771538376617,0.004214943085726843,0.0014135818422008548,1,0.0
261,12,3,11.940370370370374,6.0281481481481505,17.968518518518525,0.020663094740017738,0.0064763206546606935,0.0037818223809978047,1.4097531433675812,1.6099266757744317,1.335073032176723,0.020647185327567423,0.006359274039227027,0.0036242434969688216,1,0.0
262,33,18,11.940370370370374,1.0433333333333334,3.941481481481482,0.0053788832296486466,0.0027845255984994283,0.00264415108236872,2.6165653192558267,1.4425078237166433,2.679508111630824,0.005163992291682163,0.0024912250584311285,0.0022465919901588456,0,0.0
263,45,34,11.824444444444447,1.3911111111111114,5.5644444444444465,0.003033029948892333,0.002781939515847119,0.00249285299448981,3.04500970766577,2.0204163862203224,0.9860347284724895,0.0029671749732789665,0.002681784496168061,0.0020575436325005717,0,0.0
264,35,27,1.0433333333333334,11.824444444444447,3.941481481481482,0.002683143189133952,0.002512458623858518,0.00247705860818885,1.5988302986987204,2.716717945940715,1.4534538963791164,0.002660041911401104,0.0024501334466251416,0.00218066077162971,0,0.0
265,35,28,6.0281481481481505,8.810370370370373,0.8114814814814816,0.0017607867780190692,0.0016319972215550593,0.001554496835198743,1.575058098645286,1.8333226328443573,5.095030185573985,0.001615209925813454,0.001598782988692911,0.0013798654173074246,0,0.0
266,39,22,11.940370370370374,6.0281481481481505,8.810370370370373,0.002865721562558004,0.0020995066988648632,0.0018368107017222445,2.611923677721805,1.6555045734957545,1.724170795049801,0.0028419062680800607,0.0019999444339871913,0.00173462994713472,1,0.0
267,28,17,11.940370370370374,8.810370370370373,9.042222222222225,0.0051482984816937855,0.003947857454830719,0.0028756695786583447,2.196798388836413,1.5356927364552035,0.9520725654390247,0.005118474567346585,0.003508327945665022,0.001611796205284577,0,0.0
268,33,17,11.940370370370374,8.810370370370373,9.73777777777778,0.0034190713233495,0.002666200368152795,0.0020417028286072057,2.7345515889139307,1.6032218440744828,1.429832355682322,0.003393197852992756,0.00257054393075471,0.0016989626416596833,0,0.0
269,47,34,4.173333333333334,5.912222222222224,3.4777777777777783,0.014013697930108444,0.013678038761460851,0.012902995194583412,2.3228564898539474,4.305296574892573,5.350721123779714,0.013836467477118483,0.013084077069669579,0.011276820805858016,0,0.0
270,39,29,4.637037037037039,8.230740740740742,5.44851851851852,0.009415558308192077,0.008478125805892241,0.008468807443320639,1.6858406753828206,1.2804841019921156,3.011610620223742,0.009046127406681662,0.006869937910446282,0.005127137429527577,0,0.0
271,41,25,12.288148148148153,8.57851851851852,8.230740740740742,0.010620421475299256,0.009942722680143132,0.007646220153992677,5.062695417633108,2.9001431771359876,0.9206540436187112,0.010507733598289765,0.009431859964658732,0.005015731602786924,0,0.0
272,21,10,1.3911111111111114,0.8114814814814816,2.2025925925925933,0.012355340926901215,0.01127304933392075,0.006928293972519458,2.8067543758820097,2.377141045953606,4.600782331464098,0.012277615377573626,0.01004364847523266,0.004414056433898207,0,0.0
273,33,22,0.9274074074074076,6.0281481481481505,3.941481481481482,0.001928585994209852,0.0016767249611483609,0.0015749090120082414,2.333108203687744,3.1265018793755814,2.397489809129773,0.0018741807545247572,0.0015883826094902445,0.0013659727777688025,0,0.0
274,21,8,11.940370370370374,11.476666666666668,0.9274074074074076,0.006193972678099079,0.0025352464146062297,0.0019313023650763504,1.9219384538628503,0.9825276073061247,2.238100730211336,0.006177882146772254,0.001580087796890917,0.001915031763276833,0,0.0
275,17,3,11.940370370370374,12.172222222222226,0.8114814814814816,0.01279975550698407,0.0035258290082774064,0.002940216275808817,1.4865175049013999,0.8664851661004889,2.234032686174128,0.012704168067330227,0.0016397909233221103,0.0028047915811099636,0,0.0
276,31,17,1.0433333333333334,11.940370370370374,0.5796296296296297,0.004721364137554018,0.004510308296048321,0.003709011276284022,3.717008680666745,2.4931521327570465,0.8653099603930823,0.004521994841330844,0.004433021723441307,0.0016526871030303246,0,0.0
277,38,24,7.99888888888889,8.230740740740742,8.810370370370373,0.0034515715047987146,0.002848779107471205,0.0023812709842521013,1.3249204325819903,0.994550458585536,1.8370807975754104,0.003413217541626999,0.0017888539585166608,0.0019507566213363332,0,0.0
278,43,30,7.99888888888889,8.230740740740742,8.810370370370373,0.004759493376273536,0.00433499887481184,0.0040495162689761785,1.2850036486979377,1.153843722013491,2.9077033542355366,0.004693023367543025,0.004035718656131274,0.0035394947808735297,0,0.0
279,31,14,0.9274074074074076,12.288148148148153,1.1592592592592594,0.009737499659169363,0.0074766510399874985,0.007129053277021434,1.4117442720516404,3.0103082100366407,1.1144882463329964,0.009644066581320132,0.0073955436599794575,0.0055638903402774435,0,0.0
280,36,24,7.99888888888889,11.824444444444447,8.230740740740742,0.002047179385386508,0.002042006063135725,0.0019894856418316608,1.479319764692491,2.816720268257015,0.9743827260718518,0.0019680671748869,0.0019087970284232783,0.0012084052062792039,0,0.0
281,8,2,12.375000000000005,12.000000000000005,1.1250000000000002,0.022122723569363067,0.009976381464278558,0.007444956293480836,1.3319041012636745,2.0215328251422022,1.560270980787724,0.022094830034174485,0.007384461403531676,0.007152075651787777,0,0.0
282,13,3,12.375000000000005,12.000000000000005,1.2500000000000002,0.013939382516259924,0.006104329388267715,0.0037947510705402475,1.2537785115620181,2.2554798082233134,2.9733263513244683,0.013897523492123478,0.005418174143549659,0.0034248506690648904,0,0.0
283,15,6,1.5000000000000004,0.7500000000000002,0.5000000000000001,0.061208490129275435,0.05421499685889281,0.05212896802940721,2.2458755936317996,1.4686681384702087,1.6579064862503512,0.05966147687699442,0.03784992397972037,0.017451066733240213,1,0.0
284,29,18,12.375000000000005,10.125000000000002,8.750000000000002,0.0076306267757629345,0.00737352552043797,0.006933983711600537,1.9162041309434557,3.344782739968082,1.1195125738108231,0.007477588304479792,0.006683068680206383,0.00499820351852371,0,0.0
285,7,2,12.375000000000005,0.5000000000000001,1.1250000000000002,0.023682499761187862,0.009814534660410785,0.007849435906245717,2.003381586927418,1.5079895936710161,2.7338913376974334,0.02365252437393327,0.009260416543578617,0.0030761419409932366,0,0.0
286,9,6,12.250000000000005,1.2500000000000002,12.500000000000005,0.023612885321195418,0.014409706347219362,0.013241412169272214,1.4190202113093449,2.145493099172988,0.6699497191530099,0.023572044897138652,0.013329062078286987,0.0027123259403870927,0,0.0
287,11,3,12.250000000000005,1.0000000000000002,0.6250000000000001,0.02720164444928835,0.01640229362395989,0.01567517875781821,1.1298136384999822,8.13567599187692,0.7239795348969986,0.026981123412567,0.0134762075457623,0.001643865479141601,0,0.0
288,9,2,12.375000000000005,12.000000000000005,12.625000000000005,0.02136956395154725,0.011805778642681434,0.007768428074638072,1.3484153851887868,1.685704996602439,0.5340004844892121,0.021318023428920595,0.008514885239593786,0.0004455979396050169,0,0.0
289,19,9,0.8750000000000002,12.375000000000005,1.2500000000000002,0.01986075867959516,0.016142816200713634,0.012796017529499062,4.900159508768976,1.3357880839978549,0.8604292041323625,0.017879603292795244,0.01605783676791429,0.0027361868394672386,0,0.0
290,26,16,10.125000000000002,12.375000000000005,8.750000000000002,0.008452466718167923,0.008048647083137437,0.007726479572212847,2.490494175554389,2.092554579478559,2.222610211285456,0.008256427922932925,0.007632071112400699,0.006222417399075871,0,0.0
291,32,20,10.125000000000002,8.750000000000002,12.375000000000005,0.011543666532213531,0.010402142626752195,0.009593269777217623,1.7339344289501923,1.2914259778077195,1.672544302598297,0.011237909320354383,0.00819190139797266,0.008296474839597057,0,0.0
292,2,1,12.375000000000005,11.625000000000002,11.250000000000002,0.03508232525090925,0.005976789436666636,0.004582928938988096,1.6813800295944503,1.507040905387953,0.896648335494632,0.03482913836956375,0.0008486799062584656,0.0007364967314348486,0,0.0
293,7,2,12.250000000000005,12.500000000000005,1.1250000000000002,0.03631799859377352,0.021067276047811525,0.013497913751622313,1.465712294509217,0.6449153172408444,6.870042525901562,0.03571419723412194,0.003517788273447023,0.011694157374926115,0,0.0
294,5,4,12.250000000000005,1.1250000000000002,0.7500000000000002,0.039630256386243866,0.03335993392263182,0.032069950526785664,1.0873380813531952,14.922547651802196,0.8912933538705774,0.03644656320123725,0.02706359325190684,0.003404031900302737,0,0.0
295,13,3,12.375000000000005,12.000000000000005,12.625000000000005,0.016022059512489775,0.008969936999269928,0.0062935000623680504,1.3832635891003662,1.6648021741867893,0.5466231988841912,0.015953920336461463,0.006454461999477338,0.0005275493149001264,0,0.0
296,23,14,8.750000000000002,10.125000000000002,9.125000000000002,0.016740877993837597,0.014311978295251087,0.01195284672307838,1.8264489980945626,1.7129494203396831,0.9358643790641992,0.016506040762094446,0.013038170926968979,0.009309225714760866,0,0.0
297,33,22,12.375000000000005,10.125000000000002,18.125000000000004,0.015292603796261262,0.01440957712141758,0.013025998150868771,2.0173846954749166,1.5806573264635801,1.234728509434234,0.014966349920755602,0.013042535161996827,0.01269214282939803,0,0.0
298,3,1,12.375000000000005,11.625000000000002,11.875000000000002,0.024840538851364332,0.005943886038088214,0.005800028734095712,2.205752845356301,1.0075573021116924,0.9112284843696301,0.02476801376957592,0.001558422606208443,0.0011634190905442541,0,0.0
299,6,1,12.250000000000005,12.000000000000005,11.625000000000002,0.03766709553633002,0.010502746692559005,0.007719926196845955,2.6732870106122277,1.825531342945368,0.6670359574729474,0.037552418602922154,0.007835514905597626,0.0018032804285715012,0,0.0
300,9,3,12.250000000000005,12.500000000000005,12.000000000000005,0.06863488209943044,0.0483098864817962,0.02558107684806049,1.302460631283509,1.0171989993497164,1.0188095897784706,0.06848702160989482,0.025849853150944513,0.01800206166550388,0,0.0
301,31,19,8.750000000000002,10.125000000000002,9.125000000000002,0.020671870000021648,0.014797287367003366,0.0143244242309453,1.7710932240731267,2.7524070185656484,0.9522387059939206,0.020458564967875674,0.013965395907800006,0.012203691122546118,0,0.0
302,11,1,12.375000000000005,11.625000000000002,11.875000000000002,0.01911569202473731,0.00577897551831995,0.005657266180121061,2.6316278513903484,0.8909857937815246,1.4222047574261438,0.01895131996692794,0.0014290252638379745,0.0012931121198518272,0,0.0
303,6,1,12.250000000000005,12.500000000000005,12.000000000000005,0.03210928991562845,0.01900211377597514,0.008755927504390248,2.825637529669976,0.5704830258353297,2.05853095770199,0.03207297086409229,0.0014698896497970376,0.006087072663535356,0,0.0
